5.5542955598	4.3054851787	5.0546392380	1.2355504708	
5.1870566882	4.9577374946	5.1628670578	1.0707892239	
5.9818835665	5.2399112454	5.0011234329	-0.2967265388	
7.3977338317	3.4990940844	2.6424589031	7.9010466908	
2.9017099555	2.5809516336	3.1264542636	0.5144646883	
4.1703097540	5.5725781917	3.5212377946	0.5391751326	
3.9196222841	3.5845536766	4.6941121676	2.2434615949	
8.6252617724	2.1024065770	2.6063783879	7.2826256673	
5.3267202550	4.4153498777	5.7229265741	0.1891656205	
6.3651284577	6.7305439166	4.5554052374	1.6193690487	
6.7313602699	7.5091072478	5.5623942796	-0.6039028372	
9.7506417486	2.4925018758	2.8985244621	7.8277673125	
6.0132012876	7.3416294814	5.7490716976	0.0715006826	
4.8527226475	5.6125390609	5.0761755381	0.0105093631	
4.4532622911	5.7490253794	3.9201887530	1.4994652412	
5.1359270928	6.6765365220	3.9341355090	1.3378161321	
6.4730787549	6.3714087434	5.1287937265	0.6431199158	
4.6316804986	3.1706770679	5.1524377135	1.3738191841	
4.7191321674	3.8525098121	5.2713407417	0.9892782202	
2.9887375159	4.9069845810	3.1291985145	0.5992161610	
2.7412340850	4.3863196910	3.0296693394	1.1530416302	
5.4382812479	5.4338935800	4.3699154284	1.5244724941	
4.3854904462	4.3670150520	3.6219491904	2.3042172518	
4.4873666143	5.0646409528	4.5395517216	1.9472970484	
7.8112707475	4.5505904145	2.1787069546	8.3153513714	
8.8183327897	1.6145584699	2.8762996501	3.9672756677	
8.1591965095	3.2426514164	3.5964208432	6.2140040449	
4.8676218669	5.4962042221	5.7852036526	0.1463787875	
8.1287544532	2.4089506611	2.6479414589	8.1834476598	
6.0899364664	6.3421472059	4.9956957790	0.8137118210	
4.8378037521	1.2991545486	6.4439846202	-0.7755255577	
5.2183701476	6.1781542642	4.7959884727	2.3204856057	
4.8556257660	3.6172738950	5.0026929276	1.5807057307	
4.8630246109	5.4235908076	3.6666253859	2.7257475721	
3.1237924212	3.2573040416	3.8073435173	0.6101152663	
6.0156614592	5.2315814661	6.4732209013	1.0565798543	
5.4825019568	7.5091560300	4.7943666814	-0.0190169184	
3.2280525530	4.1239896286	3.7286563037	0.5652352597	
2.9210965455	5.5584474466	1.4263739799	0.7533314699	
2.9691508409	2.5856405264	4.2971586343	2.8606442173	
5.1845211358	6.8036115903	5.6102980188	1.3150763322	
7.8971404466	3.9240618774	3.1600761152	6.7965154865	
3.8367582245	3.0514423535	3.5845102843	0.8844691563	
8.0376530559	3.4246401582	2.4953149216	6.7481290575	
5.9466665801	6.8510505749	5.7556193745	0.6561178991	
6.8335707655	7.3441470200	4.4490384714	2.1334501820	
6.4952808475	6.0965802068	5.4389595630	1.2801005952	
8.1337280380	2.9408141081	3.3920617304	7.8312991905	
5.6891333648	3.8051058367	5.7400234201	0.9833098461	
5.5631891237	3.2025430898	5.1973621530	1.1887216965	
2.9292556060	3.7402192118	3.7544940515	0.5353756854	
5.0047770534	4.9070018438	4.5620591372	0.0533257622	
5.5716784078	6.3264247901	4.8572881601	0.4151584697	
5.2770416275	4.0778045182	6.5685310462	0.8854584677	
4.7164216003	5.5093408296	3.8852946151	0.3872083943	
5.7965611852	6.4069227726	4.9532355414	0.7669620990	
3.7305633862	2.5912881210	4.9789761594	0.8706909468	
6.2415079569	7.1656497020	5.8746777720	0.5126381228	
4.0527135569	4.0045540824	4.0985055551	0.7315530268	
4.0093562201	5.8833303949	3.8904929616	0.7363459674	
4.7817491478	5.9272676809	3.4989002936	0.7424940049	
5.1007480005	4.1538523830	5.7932002991	1.4124790153	
6.1480417243	6.3576868237	5.4296404593	-0.1633946679	
6.6208547405	7.6989470697	5.1292246582	2.2388921761	
5.4994341011	5.8263512494	5.0241943272	2.7001947584	
4.9611611481	6.7583381136	3.4689396430	0.8215851334	
3.5994246684	4.7958964361	3.1778649512	1.1829733683	
5.8029552557	6.7488176439	5.3772339730	0.9368597973	
4.8673483252	4.2108496314	5.3143957463	1.6997937721	
6.0953698378	5.1817777578	5.8985824784	0.7458435915	
7.4674051282	5.8799610462	7.2853198776	1.2400646495	
5.7552492658	5.5453618428	5.4215005296	1.9386907022	
4.4427354940	3.6992646326	6.2101318093	-0.5503931723	
5.0502693051	5.7981679225	3.9285454149	0.4828867837	
5.7127784438	4.4789871756	6.2253372593	0.2043422209	
5.9800966493	6.1244495240	4.1332279107	0.5608806359	
3.3502241676	3.3384751990	3.3466535424	-1.0978383202	
6.7148584058	7.3035291000	5.6204880098	1.8655467328	
3.5334061980	5.2533540918	2.6781045759	1.5927235998	
5.5362165476	4.9631520117	7.1202613623	0.9131704891	
6.3434412455	5.5958903974	5.2871032129	0.9163644279	
4.3270569740	5.1086176279	3.4270435806	2.0976013061	
4.5714654413	6.0714719455	4.4059743876	0.8325019047	
7.2222991375	5.7329530291	8.2582821900	-0.1404975925	
4.0733440218	3.8242939954	4.8128414510	1.2786617558	
2.9162153736	2.7675957069	4.5322176721	1.1484635145	
6.3873929873	5.9503037156	4.8099719558	-0.3855813580	
6.7710417096	4.8094612477	7.6921634628	0.3916937833	
6.0718009767	4.7594549665	5.1637854360	0.6875326182	
6.1688876511	5.3947556853	5.9713390186	1.8518152291	
6.0939548053	6.0948557605	5.3041212914	2.6443519096	
9.0454209146	2.1975276943	2.9848730725	7.1384348690	
5.1131895063	4.4137822638	6.7321417476	1.8126059114	
6.0108456055	4.6989679185	7.0215869798	1.7390221780	
6.8675625838	5.4229582579	6.5845860881	2.2934197490	
6.2185304232	5.1756851470	6.2129467991	-0.6658061200	
4.4478748690	4.9504465225	3.8153832369	3.0304408282	
4.2005203569	4.9321073788	4.0422059937	2.8678759171	
5.0138506541	4.6391555009	7.3424267553	2.1342050437	
3.4210456136	3.5024570457	4.9931679454	1.3627082390	
7.6852997617	4.4759176677	2.1392450321	7.9049856353	
5.1240453224	6.2528909602	4.2263081780	1.5458085685	
3.8403988242	5.6251239090	3.2315533619	0.5159115893	
3.9717035847	3.9661895272	4.1476424257	1.0283627831	
6.0673055015	4.1607291025	7.5414167211	-0.5552173133	
6.5258697089	5.1246452439	6.3077190101	2.9127469574	
8.7522711221	3.4549439647	3.6390428711	7.2532115677	
5.3268849595	5.5303861547	5.2512876955	2.0929377163	
6.2694814043	7.3137569702	5.5774820231	1.8179811252	
3.6763013956	3.3931266896	4.6424060283	0.2266773398	
7.2962733643	8.1331417263	4.5893677483	1.3011788113	
4.1811292835	4.7290388999	4.1586552912	1.8330534509	
5.6961825315	5.5201062193	5.5476755974	0.4453670132	
5.8650545585	3.5649328295	5.6433186205	-0.4538099482	
2.6201507474	2.4030591722	2.7798362535	0.6932719459	
6.7195896993	6.7824804461	5.6403123464	1.5619557130	
5.5034436895	4.3877707546	6.5602885159	1.0072115680	
2.9856594719	2.5968044540	2.5842349697	0.4991740113	
4.0314829404	4.8296914483	4.0432827326	-0.0769035181	
4.6775091437	5.0030853228	4.4439395412	0.1253175653	
5.8875599095	5.3331450605	5.6487883680	0.5763869495	
5.6346096527	5.5163615861	6.6834915922	3.0988227760	
6.1992062239	7.4076836019	4.7014174507	-1.4718944247	
3.1667757697	0.7224872142	5.1359527888	-0.6549171905	
7.9314639245	2.6997854797	2.5800020540	7.4606878069	
4.1949219864	4.3070719363	4.6898328290	-0.1992081831	
3.7309935880	3.4224945464	4.7531910615	3.1957957518	
6.5778429557	3.3994337483	4.5482994853	7.0543328269	
5.5833353362	4.2859319563	5.3630309360	0.9305555502	
4.8433834017	4.2351414040	4.8598302245	2.0164380928	
5.5158923491	5.0671137278	4.9592058066	0.8261063003	
3.5615447879	4.0534183128	3.5561707735	0.6343215510	
2.7401887346	1.7134004368	4.4265299823	1.6279192953	
4.2815600413	5.9672796047	4.8992709383	-1.0438549573	
5.2813564354	5.8068920681	4.7420114798	1.5346111823	
5.9415373197	7.0158976306	4.7932570273	-0.5216025200	
4.2759292961	3.6799295889	5.1812382101	1.4299350139	
6.9152359389	7.0261235816	5.3778026252	-0.2484642654	
4.1155268342	4.6708155151	4.1998827971	-0.1208004196	
5.1068536286	5.1385921995	5.1709762589	1.2164196897	
5.5955990136	5.8668731175	3.9521391183	0.5671258115	
5.8667563995	3.5909572079	6.2735355405	0.6811560922	
5.0648924673	4.9613057982	4.6313197397	-1.0530325398	
4.3364487013	5.8621518696	4.1122812025	-1.0929894402	
5.3871985561	4.2383892487	6.5746417796	0.9500654560	
6.2015345656	4.3222341292	6.4102349745	1.6034638364	
4.2166704570	3.3060392293	4.6791820319	-0.2489737441	
3.5239802863	3.8393861811	4.7676914965	0.6809751526	
3.9204332816	1.4568217836	4.9305058489	0.9292586253	
6.2586843380	5.5000962237	4.6878599097	3.3982902772	
6.4502352047	5.0869942110	6.5972822865	1.2242137323	
3.9503210751	6.1273453383	4.2096777818	1.3069934477	
5.6554612363	7.1286827111	3.4878523563	0.3950730174	
5.0658755564	3.3916352785	5.1586533544	1.2119623564	
4.9446163365	4.7545288556	5.4376741775	0.1396537449	
5.9646010891	4.8388434701	4.7861464709	1.0649052474	
5.2028252432	4.7357414002	5.5657189924	3.5733310795	
